AÑO;NUI;Región;Trimestre;Mes;Categoría;Función;Género;Ocupados;CLASE_INDUSTRIA_II
2005;11235;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;47;HUMANO
2005;13771;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;11180;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO
2005;11184;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;36;HUMANO
2005;11230;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;20;HUMANO
2005;14139;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;76;HUMANO
2005;11197;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;9;HUMANO
2005;16826;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;16;ANIMAL
2005;22571;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;23098;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;34;HUMANO
2005;22494;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;14;HUMANO
2005;14032;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;17042;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;87;HUMANO
2005;14794;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;11110;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;11219;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;136;HUMANO
2005;90093;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;11201;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;39;HUMANO
2005;11182;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;11178;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;10;HUMANO
2005;14271;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;22;HUMANO
2005;11208;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;28;DERIVADOS DE ALGAS
2005;11186;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO
2005;16400;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;31;HUMANO
2005;11229;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;137;HUMANO
2005;11237;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;11;HUMANO
2005;16111;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;7;HUMANO
2005;14260;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;11236;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;22607;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO
2005;22608;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;14258;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO
2005;17706;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;14;HUMANO
2005;16184;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;13;HUMANO
2005;11191;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;32;HUMANO
2005;90049;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO
2005;11175;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;87;HUMANO
2005;13757;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;18;HUMANO
2005;13689;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;14;HUMANO
2005;90121;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;90120;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;9;HUMANO
2005;90123;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;7;HUMANO
2005;90114;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;7;HUMANO
2005;90119;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;90115;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;90118;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;90117;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;6;HUMANO
2005;90116;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;90122;11;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;16399;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO
2005;11257;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;10;HUMANO
2005;11248;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;SIN_OPERACIÓN
2005;11255;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;13690;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;5;HUMANO
2005;14039;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;7;HUMANO
2005;11276;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;13723;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO
2005;28076;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;28075;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO
2005;90111;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;DERIVADOS DE ALGAS
2005;28079;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;114;HUMANO
2005;28078;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;8;HUMANO
2005;90039;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;11284;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;90046;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;13656;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;MIXTA_AH
2005;27766;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;16232;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO
2005;11833;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO
2005;12722;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;12735;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;10142;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO
2005;17589;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO
2005;28072;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO
2005;90051;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO
2005;16101;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;DERIVADOS DE ALGAS
2005;13377;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;52;DERIVADOS DE ALGAS
2005;14641;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO
2005;21714;1;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;90158;1;4;octubre;CONTRATO;Administrativos;hombres;34;ANIMAL
2005;10028;1;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;10001;1;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;13923;1;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;18478;1;4;octubre;CONTRATO;Administrativos;hombres;17;ANIMAL
2005;15231;1;4;octubre;CONTRATO;Administrativos;hombres;23;ANIMAL
2005;90155;1;4;octubre;CONTRATO;Administrativos;hombres;1;ANIMAL
2005;10014;1;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;90038;1;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;90060;1;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;27933;1;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90164;1;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;27935;2;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15300;2;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15406;2;4;octubre;CONTRATO;Administrativos;hombres;8;ANIMAL
2005;10122;2;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15232;2;4;octubre;CONTRATO;Administrativos;hombres;13;ANIMAL
2005;90023;2;4;octubre;CONTRATO;Administrativos;hombres;3;DERIVADOS DE ALGAS
2005;90004;2;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;27934;2;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90015;2;4;octubre;CONTRATO;Administrativos;hombres;1;SIN_OPERACIÓN
2005;90061;2;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;10109;2;4;octubre;CONTRATO;Administrativos;hombres;2;DERIVADOS DE ALGAS
2005;10141;3;4;octubre;CONTRATO;Administrativos;hombres;1;DERIVADOS DE ALGAS
2005;13930;3;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;14109;3;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;14616;3;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15710;3;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;13475;3;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;16090;3;4;octubre;CONTRATO;Administrativos;hombres;4;DERIVADOS DE ALGAS
2005;28064;3;4;octubre;CONTRATO;Administrativos;hombres;6;ANIMAL
2005;10166;4;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;13703;4;4;octubre;CONTRATO;Administrativos;hombres;2;ANIMAL
2005;13704;4;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;13798;4;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;13822;4;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90087;4;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;22602;4;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;22603;4;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90062;4;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;22604;4;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;23080;4;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;21775;4;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;14196;4;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;90128;4;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;28071;4;4;octubre;CONTRATO;Administrativos;hombres;5;MIXTA_AH
2005;90052;4;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90078;4;4;octubre;CONTRATO;Administrativos;hombres;2;DERIVADOS DE ALGAS
2005;27752;4;4;octubre;CONTRATO;Administrativos;hombres;1;DERIVADOS DE ALGAS
2005;90165;4;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90058;5;4;octubre;CONTRATO;Administrativos;hombres;3;ANIMAL
2005;10393;5;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;10452;5;4;octubre;CONTRATO;Administrativos;hombres;3;ANIMAL
2005;15548;5;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;16604;5;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;90132;5;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90011;5;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;90074;5;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90044;5;4;octubre;CONTRATO;Administrativos;hombres;3;MIXTA_AH
2005;10427;5;4;octubre;CONTRATO;Administrativos;hombres;1;DERIVADOS DE ALGAS
2005;13477;5;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;13433;5;4;octubre;CONTRATO;Administrativos;hombres;51;DERIVADOS DE ALGAS
2005;90163;5;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;16205;5;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;10973;8;4;octubre;CONTRATO;Administrativos;hombres;2;ANIMAL
2005;15495;8;4;octubre;CONTRATO;Administrativos;hombres;18;HUMANO
2005;90109;8;4;octubre;CONTRATO;Administrativos;hombres;0;SIN_OPERACIÓN
2005;90131;8;4;octubre;CONTRATO;Administrativos;hombres;13;HUMANO
2005;10736;8;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;22605;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;23091;8;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;10936;8;4;octubre;CONTRATO;Administrativos;hombres;35;ANIMAL
2005;14814;8;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;15219;8;4;octubre;CONTRATO;Administrativos;hombres;11;MIXTA_AH
2005;14002;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;19078;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15494;8;4;octubre;CONTRATO;Administrativos;hombres;18;HUMANO
2005;15426;8;4;octubre;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS
2005;14838;8;4;octubre;CONTRATO;Administrativos;hombres;6;ANIMAL
2005;13476;8;4;octubre;CONTRATO;Administrativos;hombres;15;MIXTA_AH
2005;14007;8;4;octubre;CONTRATO;Administrativos;hombres;5;DERIVADOS DE ALGAS
2005;15212;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15344;8;4;octubre;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS
2005;10881;8;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;15458;8;4;octubre;CONTRATO;Administrativos;hombres;1;MIXTA_AH
2005;14815;8;4;octubre;CONTRATO;Administrativos;hombres;0;ANIMAL
2005;15433;8;4;octubre;CONTRATO;Administrativos;hombres;1;DERIVADOS DE ALGAS
2005;15435;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;10988;8;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;14813;8;4;octubre;CONTRATO;Administrativos;hombres;12;ANIMAL
2005;10951;8;4;octubre;CONTRATO;Administrativos;hombres;9;MIXTA_AH
2005;13731;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;14839;8;4;octubre;CONTRATO;Administrativos;hombres;13;HUMANO
2005;15216;8;4;octubre;CONTRATO;Administrativos;hombres;15;HUMANO
2005;15440;8;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;14062;8;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;10950;8;4;octubre;CONTRATO;Administrativos;hombres;12;MIXTA_AH
2005;10888;8;4;octubre;CONTRATO;Administrativos;hombres;10;MIXTA_AH
2005;14445;8;4;octubre;CONTRATO;Administrativos;hombres;23;MIXTA_AH
2005;15499;8;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;22736;10;4;octubre;CONTRATO;Administrativos;hombres;14;DERIVADOS DE ALGAS
2005;11199;10;4;octubre;CONTRATO;Administrativos;hombres;10;DERIVADOS DE ALGAS
2005;16086;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;27944;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;23092;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;22606;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90107;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90108;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;14213;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;22555;10;4;octubre;CONTRATO;Administrativos;hombres;24;ANIMAL
2005;16827;10;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;90145;10;4;octubre;CONTRATO;Administrativos;hombres;2;DERIVADOS DE ALGAS
2005;22861;10;4;octubre;CONTRATO;Administrativos;hombres;15;HUMANO
2005;22610;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;23109;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;22575;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;23114;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;14837;10;4;octubre;CONTRATO;Administrativos;hombres;8;ANIMAL
2005;20169;10;4;octubre;CONTRATO;Administrativos;hombres;16;HUMANO
2005;15915;10;4;octubre;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS
2005;27765;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;16100;10;4;octubre;CONTRATO;Administrativos;hombres;1;DERIVADOS DE ALGAS
2005;90096;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;27744;10;4;octubre;CONTRATO;Administrativos;hombres;17;HUMANO
2005;23094;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90138;10;4;octubre;CONTRATO;Administrativos;hombres;10;HUMANO
2005;11226;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;16828;10;4;octubre;CONTRATO;Administrativos;hombres;7;HUMANO
2005;14254;10;4;octubre;CONTRATO;Administrativos;hombres;4;ANIMAL
2005;21349;10;4;octubre;CONTRATO;Administrativos;hombres;15;HUMANO
2005;90045;10;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;11167;10;4;octubre;CONTRATO;Administrativos;hombres;9;HUMANO
2005;11223;10;4;octubre;CONTRATO;Administrativos;hombres;17;HUMANO
2005;11171;10;4;octubre;CONTRATO;Administrativos;hombres;352;HUMANO
2005;23093;10;4;octubre;CONTRATO;Administrativos;hombres;7;HUMANO
2005;11169;10;4;octubre;CONTRATO;Administrativos;hombres;16;HUMANO
2005;23097;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;11235;10;4;octubre;CONTRATO;Administrativos;hombres;25;HUMANO
2005;90031;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;13771;10;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;11180;10;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;11184;10;4;octubre;CONTRATO;Administrativos;hombres;36;HUMANO
2005;11230;10;4;octubre;CONTRATO;Administrativos;hombres;9;HUMANO
2005;14139;10;4;octubre;CONTRATO;Administrativos;hombres;17;HUMANO
2005;11197;10;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;16826;10;4;octubre;CONTRATO;Administrativos;hombres;4;ANIMAL
2005;22571;10;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;23098;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;22494;10;4;octubre;CONTRATO;Administrativos;hombres;9;HUMANO
2005;14032;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;17042;10;4;octubre;CONTRATO;Administrativos;hombres;40;HUMANO
2005;14794;10;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;11211;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11110;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90093;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11201;10;4;octubre;CONTRATO;Administrativos;hombres;54;HUMANO
2005;11182;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;11205;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11178;10;4;octubre;CONTRATO;Administrativos;hombres;6;HUMANO
2005;14271;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11208;10;4;octubre;CONTRATO;Administrativos;hombres;6;DERIVADOS DE ALGAS
2005;11186;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;16400;10;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;11237;10;4;octubre;CONTRATO;Administrativos;hombres;16;HUMANO
2005;16111;10;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;11236;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;22608;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;14258;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;17706;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;16184;10;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11198;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;11191;10;4;octubre;CONTRATO;Administrativos;hombres;35;HUMANO
2005;90049;10;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;11175;10;4;octubre;CONTRATO;Administrativos;hombres;40;HUMANO
2005;90105;11;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;13757;11;4;octubre;CONTRATO;Administrativos;hombres;8;HUMANO
2005;13689;11;4;octubre;CONTRATO;Administrativos;hombres;25;HUMANO
2005;16399;12;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11257;12;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;11248;12;4;octubre;CONTRATO;Administrativos;hombres;2;SIN_OPERACIÓN
2005;11255;12;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;11274;12;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;14039;12;4;octubre;CONTRATO;Administrativos;hombres;14;HUMANO
2005;11276;12;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;13723;12;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;28076;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;28075;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;15466;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;28077;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;28079;12;4;octubre;CONTRATO;Administrativos;hombres;7;HUMANO
2005;28078;12;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;90039;12;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;11284;12;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90046;12;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;11273;12;4;octubre;CONTRATO;Administrativos;hombres;18;HUMANO
2005;27766;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;22628;12;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO
2005;16232;13;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;11833;13;4;octubre;CONTRATO;Administrativos;hombres;8;HUMANO
2005;12722;13;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;12735;13;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;10142;13;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;17589;13;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;15900;13;4;octubre;CONTRATO;Administrativos;hombres;4;HUMANO
2005;28072;13;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO
2005;90094;13;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO
2005;90051;13;4;octubre;CONTRATO;Administrativos;hombres;5;HUMANO
2005;16101;13;4;octubre;CONTRATO;Administrativos;hombres;2;DERIVADOS DE ALGAS
2005;13377;13;4;octubre;CONTRATO;Administrativos;hombres;12;DERIVADOS DE ALGAS
2005;14641;13;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO
2005;90158;1;4;octubre;CONTRATO;Flota;hombres;557;ANIMAL
2005;13923;1;4;octubre;CONTRATO;Flota;hombres;0;HUMANO
2005;18478;1;4;octubre;CONTRATO;Flota;hombres;350;ANIMAL
2005;15231;1;4;octubre;CONTRATO;Flota;hombres;362;ANIMAL
2005;90164;1;4;octubre;CONTRATO;Flota;hombres;2;HUMANO
2005;15406;2;4;octubre;CONTRATO;Flota;hombres;18;ANIMAL
2005;15232;2;4;octubre;CONTRATO;Flota;hombres;126;ANIMAL
2005;13475;3;4;octubre;CONTRATO;Flota;hombres;111;HUMANO
2005;28064;3;4;octubre;CONTRATO;Flota;hombres;3;ANIMAL
2005;10166;4;4;octubre;CONTRATO;Flota;hombres;34;HUMANO
2005;13704;4;4;octubre;CONTRATO;Flota;hombres;4;HUMANO
2005;13798;4;4;octubre;CONTRATO;Flota;hombres;12;HUMANO
2005;10393;5;4;octubre;CONTRATO;Flota;hombres;52;HUMANO
2005;10452;5;4;octubre;CONTRATO;Flota;hombres;5;ANIMAL
2005;15548;5;4;octubre;CONTRATO;Flota;hombres;0;HUMANO
2005;90028;5;4;octubre;CONTRATO;Flota;hombres;1;HUMANO
2005;28074;5;4;octubre;CONTRATO;Flota;hombres;1;HUMANO
2005;90044;5;4;octubre;CONTRATO;Flota;hombres;4;MIXTA_AH
2005;13433;5;4;octubre;CONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS
2005;10973;8;4;octubre;CONTRATO;Flota;hombres;12;ANIMAL
2005;90109;8;4;octubre;CONTRATO;Flota;hombres;0;SIN_OPERACIÓN
2005;90131;8;4;octubre;CONTRATO;Flota;hombres;127;HUMANO
2005;22605;8;4;octubre;CONTRATO;Flota;hombres;1;HUMANO
